id,date,amount,label,category,source,status,comment,sharing_mode,account_id,period_id,created_at,updated_at
1147,2026-07-27,12.24,CARTE 26/07 ALSA INTERNET MADRID,quotepart,csv_import,draft,,,5,,2026-09-15T14:54:13.689481,2026-09-15T18:08:20.842061
1148,2026-07-25,23.56,CARTE 24/07 MARKET NERJA NERJA,50/50,csv_import,draft,,,5,,2026-09-15T14:54:13.692337,2026-09-15T18:08:20.842061
1149,2026-07-24,147.60,CARTE 23/07 MUM INDIAN RESTA NERJA,50/50,csv_import,draft,,,5,,2026-09-15T14:54:13.703675,2026-09-15T18:08:20.842061
1150,2026-07-23,58.73,CARTE 22/07 MARKET NERJA NERJA,50/50,csv_import,draft,,,5,,2026-09-15T14:54:13.724317,2026-09-15T18:08:20.842061
1151,2026-07-23,46.26,CARTE 22/07 VoloteaG58UFV Santiago Del,50/50,csv_import,draft,,,5,,2026-09-15T14:54:13.733081,2026-09-15T18:08:20.842061
1152,2026-07-22,45.39,CARTE 21/07 AGRICULTURA VEDI FRIGILIANA,50/50,csv_import,draft,,,5,,2026-09-15T14:54:13.742478,2026-09-15T18:08:20.842061
1153,2026-07-20,39.04,CARTE 19/07 MARKET NERJA NERJA,50/50,csv_import,draft,,,5,,2026-09-15T14:54:13.755622,2026-09-15T18:08:20.842061
1154,2026-07-20,55.96,CARTE 18/07 SP WEIGHTWORLD F CLONMEL,quotepart,csv_import,draft,,,5,,2026-09-15T14:54:13.769415,2026-09-15T18:08:20.842061
1155,2026-07-15,62.41,CARTE 14/07 AGRICULTURA VEDI FRIGILIANA,50/50,csv_import,draft,,,5,,2026-09-15T14:54:13.773136,2026-09-15T18:08:20.842061
1156,2026-07-14,37.78,CARTE 13/07 MARKET NERJA NERJA,50/50,csv_import,draft,,,5,,2026-09-15T14:54:13.786267,2026-09-15T18:08:20.842061
1157,2026-07-13,500.00,VIR INST loic trop plein,trop_plein,csv_import,draft,,,1,,2026-09-15T14:54:13.793607,2026-09-15T14:54:13.793612
1158,2026-07-13,17.23,CARTE 11/07 MARKET NERJA NERJA,50/50,csv_import,draft,,,5,,2026-09-15T14:54:13.803036,2026-09-15T18:08:20.842061
